SampleID,CellType,n,freq,lev
GBM_3,Cancer/epithelial,1606,0.386987952,Majorcelltype_annotation
GBM_3,Fibroblast,7,0.001686747,Majorcelltype_annotation
GBM_3,EC,0,0,Majorcelltype_annotation
GBM_4,T/NK cell,10,0.001202646,Majorcelltype_annotation
GBM_4,B cell,0,0,Majorcelltype_annotation
GBM_4,Myeloid cell,518,0.062297054,Majorcelltype_annotation
GBM_4,Cancer/epithelial,7782,0.935898978,Majorcelltype_annotation
GBM_4,Fibroblast,5,0.000601323,Majorcelltype_annotation
GBM_4,EC,0,0,Majorcelltype_annotation
GBM_5,T/NK cell,678,0.128021148,Majorcelltype_annotation
GBM_5,B cell,0,0,Majorcelltype_annotation
GBM_5,Myeloid cell,3214,0.606873112,Majorcelltype_annotation
GBM_5,Cancer/epithelial,1394,0.263217523,Majorcelltype_annotation
GBM_5,Fibroblast,10,0.001888218,Majorcelltype_annotation
GBM_5,EC,0,0,Majorcelltype_annotation
GBM_6,T/NK cell,3,0.000914913,Majorcelltype_annotation
GBM_6,B cell,0,0,Majorcelltype_annotation
GBM_6,Myeloid cell,789,0.240622141,Majorcelltype_annotation
GBM_6,Cancer/epithelial,2486,0.758157975,Majorcelltype_annotation
GBM_6,Fibroblast,1,0.000304971,Majorcelltype_annotation
GBM_6,EC,0,0,Majorcelltype_annotation
HCC_1,T/NK cell,46,0.380165289,Majorcelltype_annotation
HCC_1,B cell,2,0.016528926,Majorcelltype_annotation
HCC_1,Myeloid cell,11,0.090909091,Majorcelltype_annotation
HCC_1,Cancer/epithelial,1,0.008264463,Majorcelltype_annotation
HCC_1,Fibroblast,24,0.198347107,Majorcelltype_annotation
HCC_1,EC,37,0.305785124,Majorcelltype_annotation
HCC_10,T/NK cell,153,0.055035971,Majorcelltype_annotation
HCC_10,B cell,8,0.002877698,Majorcelltype_annotation
HCC_10,Myeloid cell,198,0.071223022,Majorcelltype_annotation
HCC_10,Cancer/epithelial,2282,0.820863309,Majorcelltype_annotation
HCC_10,Fibroblast,107,0.038489209,Majorcelltype_annotation
HCC_10,EC,32,0.011510791,Majorcelltype_annotation
HCC_11,T/NK cell,1247,0.372127723,Majorcelltype_annotation
HCC_11,B cell,10,0.002984184,Majorcelltype_annotation
HCC_11,Myeloid cell,311,0.092808117,Majorcelltype_annotation
HCC_11,Cancer/epithelial,1320,0.393912265,Majorcelltype_annotation
HCC_11,Fibroblast,80,0.023873471,Majorcelltype_annotation
HCC_11,EC,383,0.114294241,Majorcelltype_annotation
HCC_12,T/NK cell,303,0.25831202,Majorcelltype_annotation
HCC_12,B cell,5,0.004262575,Majorcelltype_annotation
HCC_12,Myeloid cell,82,0.069906223,Majorcelltype_annotation
HCC_12,Cancer/epithelial,554,0.472293265,Majorcelltype_annotation
HCC_12,Fibroblast,55,0.046888321,Majorcelltype_annotation
HCC_12,EC,174,0.148337596,Majorcelltype_annotation
HCC_13,T/NK cell,1020,0.128382631,Majorcelltype_annotation
HCC_13,B cell,2,0.000251731,Majorcelltype_annotation
HCC_13,Myeloid cell,1011,0.127249843,Majorcelltype_annotation
HCC_13,Cancer/epithelial,4678,0.588797986,Majorcelltype_annotation
HCC_13,Fibroblast,615,0.077407174,Majorcelltype_annotation
HCC_13,EC,619,0.077910636,Majorcelltype_annotation
HCC_14,T/NK cell,253,0.082169536,Majorcelltype_annotation
HCC_14,B cell,21,0.006820396,Majorcelltype_annotation
HCC_14,Myeloid cell,848,0.275414095,Majorcelltype_annotation
HCC_14,Cancer/epithelial,1675,0.544007795,Majorcelltype_annotation
HCC_14,Fibroblast,88,0.028580708,Majorcelltype_annotation
HCC_14,EC,194,0.06300747,Majorcelltype_annotation
HCC_15,T/NK cell,160,0.507936508,Majorcelltype_annotation
HCC_15,B cell,5,0.015873016,Majorcelltype_annotation
HCC_15,Myeloid cell,39,0.123809524,Majorcelltype_annotation
HCC_15,Cancer/epithelial,96,0.304761905,Majorcelltype_annotation
HCC_15,Fibroblast,10,0.031746032,Majorcelltype_annotation
HCC_15,EC,5,0.015873016,Majorcelltype_annotation
HCC_16,T/NK cell,1183,0.32688588,Majorcelltype_annotation
HCC_16,B cell,331,0.09146173,Majorcelltype_annotation
HCC_16,Myeloid cell,515,0.142304504,Majorcelltype_annotation
HCC_16,Cancer/epithelial,1417,0.391544626,Majorcelltype_annotation
HCC_16,Fibroblast,118,0.032605692,Majorcelltype_annotation
HCC_16,EC,55,0.015197568,Majorcelltype_annotation
HCC_17,T/NK cell,738,0.335302135,Majorcelltype_annotation
HCC_17,B cell,7,0.003180373,Majorcelltype_annotation
HCC_17,Myeloid cell,82,0.037255793,Majorcelltype_annotation
HCC_17,Cancer/epithelial,1287,0.584734212,Majorcelltype_annotation
HCC_17,Fibroblast,68,0.030895048,Majorcelltype_annotation
HCC_17,EC,19,0.00863244,Majorcelltype_annotation
HCC_18,T/NK cell,214,0.305278174,Majorcelltype_annotation
HCC_18,B cell,1,0.001426534,Majorcelltype_annotation
HCC_18,Myeloid cell,74,0.105563481,Majorcelltype_annotation
HCC_18,Cancer/epithelial,181,0.258202568,Majorcelltype_annotation
HCC_18,Fibroblast,144,0.205420827,Majorcelltype_annotation
HCC_18,EC,87,0.124108417,Majorcelltype_annotation
HCC_19,T/NK cell,863,0.427439326,Majorcelltype_annotation
HCC_19,B cell,238,0.117880139,Majorcelltype_annotation
HCC_19,Myeloid cell,184,0.091134225,Majorcelltype_annotation
HCC_19,Cancer/epithelial,708,0.350668648,Majorcelltype_annotation
HCC_19,Fibroblast,24,0.011887073,Majorcelltype_annotation
HCC_19,EC,2,0.000990589,Majorcelltype_annotation
HCC_2,T/NK cell,51,0.011473566,Majorcelltype_annotation
HCC_2,B cell,14,0.003149606,Majorcelltype_annotation
HCC_2,Myeloid cell,200,0.044994376,Majorcelltype_annotation
HCC_2,Cancer/epithelial,3999,0.899662542,Majorcelltype_annotation
HCC_2,Fibroblast,90,0.020247469,Majorcelltype_annotation
HCC_2,EC,91,0.020472441,Majorcelltype_annotation
HCC_20,T/NK cell,0,0,Majorcelltype_annotation
HCC_20,B cell,0,0,Majorcelltype_annotation
HCC_20,Myeloid cell,2,0.013157895,Majorcelltype_annotation
HCC_20,Cancer/epithelial,135,0.888157895,Majorcelltype_annotation
HCC_20,Fibroblast,7,0.046052632,Majorcelltype_annotation
HCC_20,EC,8,0.052631579,Majorcelltype_annotation
HCC_21,T/NK cell,3,0.016759777,Majorcelltype_annotation
HCC_21,B cell,1,0.005586592,Majorcelltype_annotation
HCC_21,Myeloid cell,31,0.173184358,Majorcelltype_annotation
HCC_21,Cancer/epithelial,79,0.441340782,Majorcelltype_annotation
HCC_21,Fibroblast,15,0.083798883,Majorcelltype_annotation
HCC_21,EC,50,0.279329609,Majorcelltype_annotation
HCC_22,T/NK cell,502,0.285551763,Majorcelltype_annotation
HCC_22,B cell,6,0.003412969,Majorcelltype_annotation
HCC_22,Myeloid cell,158,0.089874858,Majorcelltype_annotation
HCC_22,Cancer/epithelial,882,0.501706485,Majorcelltype_annotation
HCC_22,Fibroblast,131,0.074516496,Majorcelltype_annotation
HCC_22,EC,79,0.044937429,Majorcelltype_annotation
HCC_23,T/NK cell,1817,0.60627294,Majorcelltype_annotation
HCC_23,B cell,127,0.042375709,Majorcelltype_annotation
HCC_23,Myeloid cell,620,0.20687354,Majorcelltype_annotation
HCC_23,Cancer/epithelial,180,0.06006006,Majorcelltype_annotation
HCC_23,Fibroblast,71,0.023690357,Majorcelltype_annotation
HCC_23,EC,182,0.060727394,Majorcelltype_annotation
HCC_24,T/NK cell,569,0.341127098,Majorcelltype_annotation
HCC_24,B cell,39,0.023381295,Majorcelltype_annotation
HCC_24,Myeloid cell,179,0.107314149,Majorcelltype_annotation
HCC_24,Cancer/epithelial,740,0.443645084,Majorcelltype_annotation
HCC_24,Fibroblast,86,0.051558753,Majorcelltype_annotation
HCC_24,EC,55,0.032973621,Majorcelltype_annotation
HCC_25,T/NK cell,15,0.294117647,Majorcelltype_annotation
HCC_25,B cell,1,0.019607843,Majorcelltype_annotation
HCC_25,Myeloid cell,10,0.196078431,Majorcelltype_annotation
HCC_25,Cancer/epithelial,16,0.31372549,Majorcelltype_annotation
HCC_25,Fibroblast,5,0.098039216,Majorcelltype_annotation
HCC_25,EC,4,0.078431373,Majorcelltype_annotation
HCC_26,T/NK cell,338,0.347736626,Majorcelltype_annotation
HCC_26,B cell,73,0.075102881,Majorcelltype_annotation
HCC_26,Myeloid cell,98,0.100823045,Majorcelltype_annotation
HCC_26,Cancer/epithelial,201,0.206790123,Majorcelltype_annotation
HCC_26,Fibroblast,172,0.176954733,Majorcelltype_annotation
HCC_26,EC,90,0.092592593,Majorcelltype_annotation
HCC_27,T/NK cell,555,0.385149202,Majorcelltype_annotation
HCC_27,B cell,22,0.015267176,Majorcelltype_annotation
HCC_27,Myeloid cell,270,0.187369882,Majorcelltype_annotation
HCC_27,Cancer/epithelial,393,0.272727273,Majorcelltype_annotation
HCC_27,Fibroblast,129,0.089521166,Majorcelltype_annotation
HCC_27,EC,72,0.049965302,Majorcelltype_annotation
HCC_28,T/NK cell,16,0.00589753,Majorcelltype_annotation
HCC_28,B cell,22,0.008109104,Majorcelltype_annotation
HCC_28,Myeloid cell,136,0.050129008,Majorcelltype_annotation
HCC_28,Cancer/epithelial,2374,0.875046074,Majorcelltype_annotation
HCC_28,Fibroblast,44,0.016218209,Majorcelltype_annotation
HCC_28,EC,121,0.044600074,Majorcelltype_annotation
HCC_29,T/NK cell,748,0.331266608,Majorcelltype_annotation
HCC_29,B cell,8,0.003542958,Majorcelltype_annotation
HCC_29,Myeloid cell,216,0.095659876,Majorcelltype_annotation
HCC_29,Cancer/epithelial,1106,0.489813995,Majorcelltype_annotation
HCC_29,Fibroblast,93,0.041186891,Majorcelltype_annotation
HCC_29,EC,87,0.038529672,Majorcelltype_annotation
HCC_3,T/NK cell,898,0.208014825,Majorcelltype_annotation
HCC_3,B cell,15,0.003474635,Majorcelltype_annotation
HCC_3,Myeloid cell,366,0.084781098,Majorcelltype_annotation
HCC_3,Cancer/epithelial,2378,0.550845495,Majorcelltype_annotation
HCC_3,Fibroblast,212,0.049108177,Majorcelltype_annotation
HCC_3,EC,448,0.10377577,Majorcelltype_annotation
HCC_30,T/NK cell,1003,0.271374459,Majorcelltype_annotation
HCC_30,B cell,55,0.014880952,Majorcelltype_annotation
HCC_30,Myeloid cell,485,0.131222944,Majorcelltype_annotation
HCC_30,Cancer/epithelial,1895,0.51271645,Majorcelltype_annotation
HCC_30,Fibroblast,79,0.021374459,Majorcelltype_annotation
HCC_30,EC,179,0.048430736,Majorcelltype_annotation
HCC_31,T/NK cell,819,0.453991131,Majorcelltype_annotation
HCC_31,B cell,177,0.098115299,Majorcelltype_annotation
HCC_31,Myeloid cell,564,0.312638581,Majorcelltype_annotation
HCC_31,Cancer/epithelial,153,0.08481153,Majorcelltype_annotation
HCC_31,Fibroblast,38,0.021064302,Majorcelltype_annotation
HCC_31,EC,53,0.029379157,Majorcelltype_annotation
HCC_4,T/NK cell,2124,0.568674699,Majorcelltype_annotation
HCC_4,B cell,26,0.006961178,Majorcelltype_annotation
HCC_4,Myeloid cell,406,0.108701473,Majorcelltype_annotation
HCC_4,Cancer/epithelial,567,0.151807229,Majorcelltype_annotation
HCC_4,Fibroblast,329,0.088085676,Majorcelltype_annotation
HCC_4,EC,283,0.075769746,Majorcelltype_annotation
HCC_5,T/NK cell,31,0.424657534,Majorcelltype_annotation
HCC_5,B cell,15,0.205479452,Majorcelltype_annotation
HCC_5,Myeloid cell,11,0.150684932,Majorcelltype_annotation
HCC_5,Cancer/epithelial,13,0.178082192,Majorcelltype_annotation
HCC_5,Fibroblast,3,0.04109589,Majorcelltype_annotation
HCC_5,EC,0,0,Majorcelltype_annotation
HCC_6,T/NK cell,62,0.023655093,Majorcelltype_annotation
HCC_6,B cell,10,0.003815338,Majorcelltype_annotation
HCC_6,Myeloid cell,221,0.084318962,Majorcelltype_annotation
HCC_6,Cancer/epithelial,2273,0.86722625,Majorcelltype_annotation
HCC_6,Fibroblast,53,0.02022129,Majorcelltype_annotation
HCC_6,EC,2,0.000763068,Majorcelltype_annotation
HCC_7,T/NK cell,883,0.543050431,Majorcelltype_annotation
HCC_7,B cell,17,0.010455105,Majorcelltype_annotation
HCC_7,Myeloid cell,201,0.123616236,Majorcelltype_annotation
HCC_7,Cancer/epithelial,493,0.303198032,Majorcelltype_annotation
HCC_7,Fibroblast,22,0.013530135,Majorcelltype_annotation
HCC_7,EC,10,0.006150062,Majorcelltype_annotation
HCC_8,T/NK cell,447,0.31590106,Majorcelltype_annotation
HCC_8,B cell,12,0.008480565,Majorcelltype_annotation
HCC_8,Myeloid cell,109,0.077031802,Majorcelltype_annotation
HCC_8,Cancer/epithelial,665,0.469964664,Majorcelltype_annotation
HCC_8,Fibroblast,131,0.092579505,Majorcelltype_annotation
HCC_8,EC,51,0.036042403,Majorcelltype_annotation
HCC_9,T/NK cell,2152,0.666460204,Majorcelltype_annotation
HCC_9,B cell,11,0.003406627,Majorcelltype_annotation
HCC_9,Myeloid cell,735,0.227624652,Majorcelltype_annotation
HCC_9,Cancer/epithelial,278,0.086094766,Majorcelltype_annotation
HCC_9,Fibroblast,47,0.01455559,Majorcelltype_annotation
HCC_9,EC,6,0.00185816,Majorcelltype_annotation
HNSCC_1,T/NK cell,1405,0.407364453,Majorcelltype_annotation
HNSCC_1,B cell,442,0.128153088,Majorcelltype_annotation
HNSCC_1,Myeloid cell,564,0.16352566,Majorcelltype_annotation
HNSCC_1,Cancer/epithelial,262,0.075964048,Majorcelltype_annotation
HNSCC_1,Fibroblast,669,0.193969266,Majorcelltype_annotation
HNSCC_1,EC,107,0.031023485,Majorcelltype_annotation
HNSCC_10,T/NK cell,433,0.134430301,Majorcelltype_annotation
HNSCC_10,B cell,196,0.060850667,Majorcelltype_annotation
HNSCC_10,Myeloid cell,181,0.056193729,Majorcelltype_annotation
HNSCC_10,Cancer/epithelial,1183,0.367277243,Majorcelltype_annotation
HNSCC_10,Fibroblast,805,0.249922384,Majorcelltype_annotation
HNSCC_10,EC,423,0.131325675,Majorcelltype_annotation
HNSCC_11,T/NK cell,500,0.194401244,Majorcelltype_annotation
HNSCC_11,B cell,64,0.024883359,Majorcelltype_annotation
HNSCC_11,Myeloid cell,398,0.15474339,Majorcelltype_annotation
HNSCC_11,Cancer/epithelial,1423,0.553265941,Majorcelltype_annotation
HNSCC_11,Fibroblast,97,0.037713841,Majorcelltype_annotation
HNSCC_11,EC,90,0.034992224,Majorcelltype_annotation
HNSCC_12,T/NK cell,1910,0.178288061,Majorcelltype_annotation
HNSCC_12,B cell,77,0.007187529,Majorcelltype_annotation
HNSCC_12,Myeloid cell,1792,0.167273406,Majorcelltype_annotation
HNSCC_12,Cancer/epithelial,4536,0.423410809,Majorcelltype_annotation
HNSCC_12,Fibroblast,2206,0.205918043,Majorcelltype_annotation
HNSCC_12,EC,192,0.017922151,Majorcelltype_annotation
HNSCC_14,T/NK cell,2313,0.520242915,Majorcelltype_annotation
HNSCC_14,B cell,58,0.013045434,Majorcelltype_annotation
HNSCC_14,Myeloid cell,1571,0.353351327,Majorcelltype_annotation
HNSCC_14,Cancer/epithelial,217,0.048807917,Majorcelltype_annotation
HNSCC_14,Fibroblast,252,0.056680162,Majorcelltype_annotation
HNSCC_14,EC,35,0.007872245,Majorcelltype_annotation
HNSCC_15,T/NK cell,4063,0.47392978,Majorcelltype_annotation
HNSCC_15,B cell,479,0.05587309,Majorcelltype_annotation
HNSCC_15,Myeloid cell,1172,0.13670827,Majorcelltype_annotation
HNSCC_15,Cancer/epithelial,987,0.115128893,Majorcelltype_annotation
HNSCC_15,Fibroblast,1268,0.147906217,Majorcelltype_annotation
HNSCC_15,EC,604,0.07045375,Majorcelltype_annotation
HNSCC_16,T/NK cell,8495,0.524836278,Majorcelltype_annotation
HNSCC_16,B cell,1112,0.068701347,Majorcelltype_annotation
HNSCC_16,Myeloid cell,1947,0.120289139,Majorcelltype_annotation
HNSCC_16,Cancer/epithelial,2634,0.162733226,Majorcelltype_annotation
HNSCC_16,Fibroblast,1668,0.10305202,Majorcelltype_annotation
HNSCC_16,EC,330,0.02038799,Majorcelltype_annotation
HNSCC_2,T/NK cell,325,0.148537477,Majorcelltype_annotation
HNSCC_2,B cell,12,0.005484461,Majorcelltype_annotation
HNSCC_2,Myeloid cell,400,0.182815356,Majorcelltype_annotation
HNSCC_2,Cancer/epithelial,714,0.326325411,Majorcelltype_annotation
HNSCC_2,Fibroblast,648,0.296160878,Majorcelltype_annotation
HNSCC_2,EC,89,0.040676417,Majorcelltype_annotation
HNSCC_3,T/NK cell,763,0.270951705,Majorcelltype_annotation
HNSCC_3,B cell,46,0.016335227,Majorcelltype_annotation
HNSCC_3,Myeloid cell,540,0.191761364,Majorcelltype_annotation
HNSCC_3,Cancer/epithelial,1023,0.36328125,Majorcelltype_annotation
HNSCC_3,Fibroblast,322,0.114346591,Majorcelltype_annotation
HNSCC_3,EC,122,0.043323864,Majorcelltype_annotation
HNSCC_4,T/NK cell,308,0.296438884,Majorcelltype_annotation
HNSCC_4,B cell,64,0.06159769,Majorcelltype_annotation
HNSCC_4,Myeloid cell,268,0.257940327,Majorcelltype_annotation
HNSCC_4,Cancer/epithelial,263,0.253128008,Majorcelltype_annotation
HNSCC_4,Fibroblast,88,0.084696824,Majorcelltype_annotation
HNSCC_4,EC,48,0.046198268,Majorcelltype_annotation
HNSCC_5,T/NK cell,759,0.286956522,Majorcelltype_annotation
HNSCC_5,B cell,359,0.135727788,Majorcelltype_annotation
HNSCC_5,Myeloid cell,740,0.279773157,Majorcelltype_annotation
HNSCC_5,Cancer/epithelial,517,0.195463138,Majorcelltype_annotation
HNSCC_5,Fibroblast,254,0.096030246,Majorcelltype_annotation
HNSCC_5,EC,16,0.006049149,Majorcelltype_annotation
HNSCC_6,T/NK cell,1555,0.591929958,Majorcelltype_annotation
HNSCC_6,B cell,323,0.12295394,Majorcelltype_annotation
HNSCC_6,Myeloid cell,284,0.108108108,Majorcelltype_annotation
HNSCC_6,Cancer/epithelial,47,0.017891131,Majorcelltype_annotation
HNSCC_6,Fibroblast,368,0.140083746,Majorcelltype_annotation
HNSCC_6,EC,50,0.019033118,Majorcelltype_annotation
HNSCC_7,T/NK cell,953,0.446579194,Majorcelltype_annotation
HNSCC_7,B cell,94,0.044048735,Majorcelltype_annotation
HNSCC_7,Myeloid cell,316,0.148078725,Majorcelltype_annotation
HNSCC_7,Cancer/epithelial,571,0.267572634,Majorcelltype_annotation
HNSCC_7,Fibroblast,145,0.067947516,Majorcelltype_annotation
HNSCC_7,EC,55,0.025773196,Majorcelltype_annotation
HNSCC_8,T/NK cell,354,0.306493506,Majorcelltype_annotation
HNSCC_8,B cell,632,0.547186147,Majorcelltype_annotation
HNSCC_8,Myeloid cell,106,0.091774892,Majorcelltype_annotation
HNSCC_8,Cancer/epithelial,33,0.028571429,Majorcelltype_annotation
HNSCC_8,Fibroblast,23,0.01991342,Majorcelltype_annotation
HNSCC_8,EC,7,0.006060606,Majorcelltype_annotation
HNSCC_9,T/NK cell,657,0.468282252,Majorcelltype_annotation
HNSCC_9,B cell,217,0.154668567,Majorcelltype_annotation
HNSCC_9,Myeloid cell,359,0.255880257,Majorcelltype_annotation
HNSCC_9,Cancer/epithelial,70,0.049893086,Majorcelltype_annotation
HNSCC_9,Fibroblast,62,0.044191019,Majorcelltype_annotation
HNSCC_9,EC,38,0.027084818,Majorcelltype_annotation
MEL_1,T/NK cell,211,0.039788799,Majorcelltype_annotation
MEL_1,B cell,1,0.000188573,Majorcelltype_annotation
MEL_1,Myeloid cell,86,0.016217236,Majorcelltype_annotation
MEL_1,Cancer/epithelial,3873,0.730341316,Majorcelltype_annotation
MEL_1,Fibroblast,1000,0.188572506,Majorcelltype_annotation
MEL_1,EC,132,0.024891571,Majorcelltype_annotation
MEL_10,T/NK cell,27,0.007828356,Majorcelltype_annotation
MEL_10,B cell,1,0.000289939,Majorcelltype_annotation
MEL_10,Myeloid cell,51,0.014786895,Majorcelltype_annotation
MEL_10,Cancer/epithelial,3206,0.929544796,Majorcelltype_annotation
MEL_10,Fibroblast,146,0.04233111,Majorcelltype_annotation
MEL_10,EC,18,0.005218904,Majorcelltype_annotation
MEL_11,T/NK cell,64,0.001064449,Majorcelltype_annotation
MEL_11,B cell,23,0.000382536,Majorcelltype_annotation
MEL_11,Myeloid cell,75,0.001247401,Majorcelltype_annotation
MEL_11,Cancer/epithelial,59750,0.993762994,Majorcelltype_annotation
MEL_11,Fibroblast,189,0.003143451,Majorcelltype_annotation
MEL_11,EC,24,0.000399168,Majorcelltype_annotation
MEL_12,T/NK cell,65,0.03243513,Majorcelltype_annotation
MEL_12,B cell,5,0.00249501,Majorcelltype_annotation
MEL_12,Myeloid cell,323,0.161177645,Majorcelltype_annotation
MEL_12,Cancer/epithelial,1146,0.571856287,Majorcelltype_annotation
MEL_12,Fibroblast,421,0.21007984,Majorcelltype_annotation
MEL_12,EC,44,0.021956088,Majorcelltype_annotation
MEL_13,T/NK cell,622,0.633401222,Majorcelltype_annotation
MEL_13,B cell,12,0.012219959,Majorcelltype_annotation
MEL_13,Myeloid cell,97,0.098778004,Majorcelltype_annotation
MEL_13,Cancer/epithelial,6,0.00610998,Majorcelltype_annotation
MEL_13,Fibroblast,235,0.239307536,Majorcelltype_annotation
MEL_13,EC,10,0.010183299,Majorcelltype_annotation
MEL_14,T/NK cell,4236,0.573905975,Majorcelltype_annotation
MEL_14,B cell,2497,0.338301043,Majorcelltype_annotation
MEL_14,Myeloid cell,177,0.02398049,Majorcelltype_annotation
MEL_14,Cancer/epithelial,390,0.052838369,Majorcelltype_annotation
MEL_14,Fibroblast,65,0.008806395,Majorcelltype_annotation
